TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,AmountGroup,Target,PCA1,PCA2
362.68,2023-01-16 18:02:19,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,2024-11-04 08:06:30,Lansia,Besar,0,0.10701117067742816,0.16784504567026265
73.23,2023-06-23 16:41:27,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,2024-11-04 08:12:22,Remaja,Kecil,1,-1.6750115527224658,-1.1233019353187677
654.49,2023-11-20 16:31:36,Credit,Austin,Online,25.0,Student,104.0,1.0,164.61,2024-11-04 08:08:39,Remaja,Besar,2,-1.8112349237393097,1.4808507985627355
18.56,2023-04-24 17:04:21,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,2024-11-04 08:07:40,Paruh Baya,Kecil,0,0.044518168158438357,-1.2071911629905887
389.05,2023-01-06 17:35:08,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,2024-11-04 08:11:28,Dewasa Muda,Besar,1,-1.4404792237175241,1.22977038582995
7.38,2023-03-15 16:47:45,Debit,Houston,Online,67.0,Retired,112.0,1.0,2923.83,2024-11-04 08:10:18,Lansia,Kecil,0,0.5926161519792784,-0.7616923715311118
109.48,2023-06-26 17:38:22,Debit,Baltimore,Online,45.0,Retired,93.0,1.0,7372.47,2024-11-04 08:07:26,Paruh Baya,Sedang,3,0.5123435139047384,-0.22536725215919748
66.91,2023-01-30 18:47:17,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1,2024-11-04 08:10:19,Dewasa Muda,Kecil,1,-0.880888355726143,-0.28255092783982905
335.48,2023-03-02 16:06:18,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,2024-11-04 08:06:45,Paruh Baya,Besar,1,-0.44449376076143304,-0.09497786149434946
38.14,2023-12-28 16:51:20,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,2024-11-04 08:09:59,Remaja,Kecil,1,-1.7389661701102357,-1.259127273518488
360.02,2023-02-09 16:29:06,Debit,Dallas,Online,68.0,Retired,68.0,1.0,6400.59,2024-11-04 08:08:53,Lansia,Besar,0,1.1904887781486764,0.8455312832463483
567.71,2023-02-06 18:39:23,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.24,2024-11-04 08:10:40,Lansia,Besar,3,2.257396396363706,1.414293896798367
218.19,2023-05-23 16:29:31,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.83,2024-11-04 08:10:27,Remaja,Sedang,1,-1.9114195650481864,-0.7722268191843333
209.99,2023-09-07 17:19:21,Debit,Denver,ATM,19.0,Student,40.0,1.0,1938.01,2024-11-04 08:11:39,Remaja,Sedang,1,-1.476720080349602,0.6493633817742918
11.02,2023-11-13 16:32:53,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,2024-11-04 08:06:56,Remaja,Kecil,1,-1.8974979707855941,-2.408289283417078
83.43,2023-05-30 16:28:48,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.16,2024-11-04 08:11:40,Paruh Baya,Kecil,0,-0.06095766104231757,-0.47488962970217685
344.97,2023-03-20 17:30:52,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,2024-11-04 08:09:39,Dewasa Muda,Besar,1,-0.35665790915123563,0.43011815153456356
172.29,2023-01-30 17:22:39,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,2024-11-04 08:08:42,Dewasa Muda,Sedang,3,0.11997114853290032,-1.9125662500653653
195.54,2023-07-17 16:05:23,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,2024-11-04 08:09:01,Paruh Baya,Sedang,0,0.030542492596223197,-1.5642577089483358
101.23,2023-08-04 18:34:01,Debit,Colorado Springs,Online,45.0,Engineer,87.0,1.0,6169.71,2024-11-04 08:06:42,Paruh Baya,Sedang,0,0.3048997823361799,-0.19247483990637948
180.46,2023-03-13 16:26:30,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.75,2024-11-04 08:11:23,Remaja,Sedang,1,-1.419925452423031,0.6092318426639126
692.55,2023-03-07 16:51:37,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,2024-11-04 08:12:17,Paruh Baya,Besar,2,-0.30248964671867595,1.5449443036982762
147.31,2023-06-12 17:10:27,Credit,Mesa,Online,34.0,Doctor,92.0,1.0,13625.52,2024-11-04 08:07:58,Dewasa Muda,Sedang,3,1.1977167769239359,-0.08687765590881855
107.48,2023-02-07 17:38:18,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.39,2024-11-04 08:12:07,Remaja,Sedang,1,-1.583649757685271,-0.32025213004818276
81.51,2023-08-10 16:10:22,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.49,2024-11-04 08:07:15,Remaja,Kecil,1,-1.4603725430299532,-0.3483069223084442
365.48,2023-05-22 17:59:02,Credit,Seattle,Online,76.0,Retired,216.0,1.0,7147.4,2024-11-04 08:10:38,Lansia,Besar,0,1.44610488847572,-0.6188908745943574
491.1,2023-06-05 16:08:37,Credit,Houston,Online,35.0,Engineer,125.0,1.0,7833.85,2024-11-04 08:07:32,Dewasa Muda,Besar,2,0.013084409563820282,0.723615601402635
452.8,2023-11-24 16:45:11,Debit,Los Angeles,Branch,80.0,Retired,151.0,1.0,4840.67,2024-11-04 08:07:34,Lansia,Besar,0,1.2398196086503226,0.31895610534413815
645.04,2023-12-22 17:08:55,Debit,Memphis,Branch,70.0,Retired,78.0,1.0,7361.47,2024-11-04 08:07:29,Lansia,Besar,2,1.3247769617057694,1.6891570762379904
169.28,2023-03-27 18:08:06,Debit,Philadelphia,Branch,45.0,Doctor,114.0,1.0,5128.44,2024-11-04 08:11:54,Paruh Baya,Sedang,0,0.054482015067960375,-0.23653514850986404
88.42,2023-10-18 16:28:19,Debit,El Paso,ATM,62.0,Doctor,91.0,1.0,12381.45,2024-11-04 08:09:15,Lansia,Kecil,3,2.1092442467184855,-0.2833302244483273
155.53,2023-03-24 17:04:32,Debit,Baltimore,ATM,29.0,Engineer,66.0,1.0,4008.05,2024-11-04 08:08:36,Dewasa Muda,Sedang,1,-0.7168940562175273,0.20444389743556665
39.24,2023-11-14 18:33:32,Debit,Dallas,ATM,77.0,Retired,106.0,1.0,6462.41,2024-11-04 08:11:18,Lansia,Kecil,0,1.6293848442385452,-0.6010722264091877
78.77,2023-05-08 18:36:59,Credit,Las Vegas,ATM,48.0,Engineer,50.0,1.0,6470.57,2024-11-04 08:06:41,Paruh Baya,Kecil,0,0.5364118593016728,0.10154385822231156
26.5,2023-02-08 16:42:59,Debit,Indianapolis,Online,48.0,Engineer,179.0,1.0,4854.83,2024-11-04 08:07:24,Paruh Baya,Kecil,0,0.09131493286173838,-1.3604896108442341
83.62,2023-06-22 17:18:09,Debit,Raleigh,ATM,48.0,Doctor,146.0,1.0,12652.22,2024-11-04 08:12:06,Paruh Baya,Kecil,3,1.530175823979796,-0.8431666938380676
142.78,2023-05-09 16:40:52,Debit,San Diego,Branch,68.0,Doctor,150.0,1.0,11705.88,2024-11-04 08:12:22,Lansia,Sedang,3,2.1266766263396426,-0.6951147661504044
55.99,2023-11-13 16:16:24,Debit,El Paso,ATM,35.0,Doctor,95.0,1.0,932.61,2024-11-04 08:07:20,Dewasa Muda,Kecil,1,-1.0380650192621894,-0.41704017787172143
774.48,2023-03-06 16:12:45,Debit,Louisville,Branch,61.0,Doctor,31.0,1.0,11613.58,2024-11-04 08:08:33,Lansia,Besar,2,1.7530198050013344,2.5905900064125866
105.37,2023-05-11 18:31:20,Debit,Sacramento,ATM,25.0,Student,160.0,1.0,1068.55,2024-11-04 08:09:44,Remaja,Sedang,1,-1.5159845794630042,-0.8988708166132063
118.83,2023-06-26 16:10:25,Debit,Virginia Beach,Online,28.0,Student,295.0,1.0,1616.3,2024-11-04 08:08:28,Dewasa Muda,Sedang,1,-1.4812336818768965,-2.2047544755219004
46.22,2023-11-13 16:41:09,Debit,San Jose,Branch,23.0,Student,217.0,1.0,471.28,2024-11-04 08:08:59,Remaja,Kecil,1,-1.7575649688100785,-1.663575541396586
659.71,2023-05-05 16:10:24,Credit,San Jose,Branch,21.0,Student,148.0,1.0,106.86,2024-11-04 08:09:32,Remaja,Besar,2,-2.0412162159641367,1.0600984878755015
377.97,2023-11-17 16:50:08,Debit,Miami,Online,72.0,Retired,160.0,1.0,2457.1,2024-11-04 08:11:04,Lansia,Besar,0,0.5045371174029992,-0.015142272532222766
114.1,2023-05-22 17:45:02,Debit,Boston,Branch,69.0,Retired,148.0,1.0,5882.12,2024-11-04 08:11:19,Lansia,Sedang,0,1.1219260321071085,-0.7692689817492002
11.3,2023-12-01 16:33:43,Credit,Louisville,Online,55.0,Retired,41.0,1.0,1938.99,2024-11-04 08:09:25,Paruh Baya,Kecil,0,0.02893583624253129,-0.033981945658518545
95.5,2023-05-22 16:24:02,Debit,Omaha,Online,57.0,Retired,17.0,1.0,4079.09,2024-11-04 08:08:19,Paruh Baya,Kecil,0,0.4976348521342459,0.48360528275556647
130.93,2023-02-08 16:52:09,Credit,Houston,Branch,28.0,Engineer,149.0,1.0,860.12,2024-11-04 08:11:18,Dewasa Muda,Sedang,1,-1.4294364531258328,-0.7054224571519765
272.97,2023-04-17 18:42:04,Debit,Boston,Online,68.0,Retired,174.0,1.0,7811.31,2024-11-04 08:10:58,Lansia,Sedang,0,1.3386837403509735,-0.5026042214850689
73.35,2023-03-13 16:33:49,Debit,San Francisco,Branch,24.0,Student,47.0,1.0,1181.84,2024-11-04 08:09:57,Remaja,Kecil,1,-1.3733153285492345,0.12466810348651998
29.94,2023-10-13 16:22:08,Debit,San Francisco,ATM,58.0,Doctor,243.0,1.0,10915.54,2024-11-04 08:12:01,Paruh Baya,Kecil,3,1.5040072237545716,-1.9941794511517752
50.52,2023-10-16 16:29:39,Debit,Boston,Online,20.0,Student,140.0,1.0,1121.19,2024-11-04 08:09:17,Remaja,Kecil,1,-1.6583388846833684,-0.8787301948090641
820.46,2023-04-03 16:22:48,Credit,Fort Worth,Online,53.0,Engineer,243.0,1.0,5621.86,2024-11-04 08:10:23,Paruh Baya,Besar,2,0.04781701238630851,0.6290040321193238
153.07,2023-04-03 18:37:57,Debit,Detroit,ATM,56.0,Engineer,116.0,1.0,8873.43,2024-11-04 08:12:06,Paruh Baya,Sedang,3,1.175900255047254,-0.3156352212234756
52.94,2023-06-12 17:36:25,Debit,Tucson,Branch,41.0,Doctor,146.0,1.0,6990.92,2024-11-04 08:11:08,Paruh Baya,Kecil,3,0.23469668750518988,-0.940671238499986
384.41,2023-04-17 16:53:29,Debit,Jacksonville,ATM,60.0,Engineer,65.0,1.0,7831.56,2024-11-04 08:10:13,Paruh Baya,Besar,0,1.1269574742451542,0.9593217713572543
235.42,2023-07-10 18:34:22,Debit,Phoenix,Branch,51.0,Retired,175.0,1.0,6173.23,2024-11-04 08:11:06,Paruh Baya,Sedang,0,0.37736968769082097,-0.6296563445598102
114.23,2023-06-07 17:35:50,Debit,Dallas,ATM,56.0,Doctor,64.0,1.0,9523.72,2024-11-04 08:06:35,Paruh Baya,Sedang,3,1.3775370552998627,0.07515961146465276
12.62,2023-05-05 16:35:44,Debit,El Paso,Branch,33.0,Doctor,61.0,1.0,6420.47,2024-11-04 08:09:03,Dewasa Muda,Kecil,3,-0.05942422707826058,-0.22141501740524858
373.52,2023-09-25 16:23:23,Debit,Colorado Springs,ATM,35.0,Engineer,235.0,1.0,6430.41,2024-11-04 08:11:16,Dewasa Muda,Besar,2,-0.34381954349571814,-0.7650370109469004
336.05,2023-04-24 17:18:18,Debit,San Antonio,Branch,28.0,Student,164.0,1.0,1635.05,2024-11-04 08:12:13,Dewasa Muda,Besar,1,-1.3852666385160208,-0.1756989686465543
366.93,2023-12-11 18:43:00,Debit,Houston,Online,66.0,Retired,33.0,1.0,6697.79,2024-11-04 08:11:33,Lansia,Besar,0,1.2087409297393197,1.2189646434775525
112.27,2023-10-19 17:34:53,Debit,Seattle,Branch,58.0,Doctor,102.0,1.0,7369.89,2024-11-04 08:11:23,Paruh Baya,Sedang,0,1.016186344352957,-0.3114278603794236
494.96,2023-03-31 16:34:38,Debit,Sacramento,ATM,40.0,Engineer,132.0,1.0,6903.68,2024-11-04 08:08:34,Dewasa Muda,Besar,2,0.0323432201965127,0.6646007978261059
561.58,2023-06-23 17:38:26,Debit,Sacramento,Online,65.0,Doctor,23.0,1.0,11748.86,2024-11-04 08:06:32,Lansia,Besar,3,2.026985345477541,1.9632697990098908
440.94,2023-09-13 18:38:27,Debit,San Antonio,Online,42.0,Doctor,148.0,1.0,7303.23,2024-11-04 08:11:22,Paruh Baya,Besar,2,0.1834816140923316,0.3247562433605386
71.9,2023-02-20 16:28:39,Debit,Los Angeles,Branch,29.0,Doctor,51.0,1.0,10619.35,2024-11-04 08:12:07,Dewasa Muda,Kecil,3,0.5352587949531289,0.0756825253110942
256.66,2023-07-17 17:08:03,Credit,Raleigh,Online,54.0,Retired,137.0,1.0,1794.5,2024-11-04 08:06:55,Paruh Baya,Sedang,0,-0.2562075236600843,-0.17975268923975973
166.55,2023-07-13 17:51:44,Credit,Houston,Branch,59.0,Doctor,99.0,1.0,12970.21,2024-11-04 08:09:36,Paruh Baya,Sedang,3,2.056991866072402,-0.10323788772991549
276.26,2023-02-13 17:04:50,Debit,Louisville,Branch,56.0,Doctor,143.0,1.0,120.89,2024-11-04 08:11:47,Paruh Baya,Sedang,0,-0.495933680363509,-0.1752019025252185
35.46,2023-07-18 16:38:11,Debit,Indianapolis,ATM,67.0,Doctor,164.0,1.0,5692.31,2024-11-04 08:10:12,Lansia,Kecil,0,1.0160425052136315,-1.1889236517719348
38.14,2023-04-07 16:16:00,Debit,Portland,Branch,50.0,Engineer,165.0,1.0,9879.87,2024-11-04 08:07:16,Paruh Baya,Kecil,3,1.0979467254753077,-1.1839689554184314
506.26,2023-12-18 18:26:07,Credit,Baltimore,ATM,64.0,Retired,86.0,1.0,6266.65,2024-11-04 08:11:53,Lansia,Besar,2,0.9284269518648199,1.151993026151877
736.32,2023-04-12 17:06:06,Debit,Indianapolis,Online,31.0,Doctor,28.0,1.0,14268.95,2024-11-04 08:10:23,Dewasa Muda,Besar,2,1.059876344495274,2.5058816976472533
389.43,2023-11-27 18:01:47,Credit,Austin,ATM,52.0,Engineer,151.0,1.0,6449.83,2024-11-04 08:10:57,Paruh Baya,Besar,2,0.4416567495931621,0.12012885430902913
25.58,2023-11-16 16:33:22,Debit,Omaha,ATM,60.0,Engineer,166.0,1.0,6741.41,2024-11-04 08:06:29,Paruh Baya,Kecil,0,0.9291157961255186,-1.2390036391923271
446.1,2023-09-19 17:45:19,Debit,Seattle,ATM,25.0,Student,243.0,1.0,1008.44,2024-11-04 08:08:30,Remaja,Besar,1,-1.7644240472172867,-0.5990847981387646
147.74,2023-09-05 16:52:06,Debit,Raleigh,Branch,23.0,Student,15.0,1.0,1711.78,2024-11-04 08:12:18,Remaja,Sedang,1,-1.3022056864611822,0.6912954635840025
46.23,2023-05-29 17:45:26,Debit,Fresno,Online,77.0,Retired,282.0,1.0,5107.75,2024-11-04 08:09:46,Lansia,Kecil,0,1.1472041707652512,-2.3364642485830234
265.37,2023-05-26 17:56:17,Debit,Washington,Branch,33.0,Engineer,77.0,1.0,5229.95,2024-11-04 08:09:20,Dewasa Muda,Sedang,1,-0.3914270566077312,0.4566149721107542
342.57,2023-02-03 17:10:00,Debit,Boston,Online,20.0,Student,91.0,1.0,339.16,2024-11-04 08:09:51,Remaja,Besar,1,-1.8446025101841612,0.5790350122038331
417.26,2023-02-27 17:01:24,Credit,New York,Online,32.0,Doctor,45.0,1.0,10442.48,2024-11-04 08:11:53,Dewasa Muda,Besar,3,0.501322578536107,1.2790277353990902
33.63,2023-11-03 16:50:08,Debit,Columbus,Online,63.0,Retired,76.0,1.0,4324.4,2024-11-04 08:10:52,Lansia,Kecil,0,0.7258129098496134,-0.3135943332654361
64.58,2023-12-04 18:06:30,Debit,El Paso,Branch,55.0,Retired,173.0,1.0,6292.29,2024-11-04 08:11:27,Paruh Baya,Kecil,0,0.6247013641069454,-1.177540176908471
23.23,2023-04-20 16:34:59,Credit,Miami,Branch,21.0,Student,122.0,1.0,269.01,2024-11-04 08:09:54,Remaja,Kecil,1,-1.7392666867879176,-0.7895092632578335
211.36,2023-08-07 16:15:05,Credit,Jacksonville,ATM,78.0,Retired,112.0,1.0,4734.110000000001,2024-11-04 08:07:59,Lansia,Sedang,0,1.282899539572827,-0.09061896421279794
285.49,2023-08-11 18:42:10,Credit,Charlotte,Branch,53.0,Doctor,109.0,1.0,6366.84,2024-11-04 08:12:14,Paruh Baya,Sedang,0,0.5609577686654903,0.19498931884135498
71.87,2023-01-16 18:03:02,Debit,Nashville,ATM,22.0,Student,258.0,1.0,1839.1,2024-11-04 08:12:07,Remaja,Kecil,1,-1.6128671206227483,-1.9882004972901186
308.8,2023-12-26 16:08:51,Debit,Baltimore,ATM,53.0,Retired,41.0,1.0,3966.54,2024-11-04 08:09:59,Paruh Baya,Besar,0,0.2064228721049625,0.9523491313652096
135.35,2023-07-28 18:42:51,Debit,Houston,Branch,45.0,Engineer,82.0,1.0,9983.36,2024-11-04 08:07:24,Paruh Baya,Sedang,3,0.9915461101132458,-0.030293163254393348
288.43,2023-05-08 16:37:53,Debit,Phoenix,Branch,66.0,Retired,72.0,1.0,4577.09,2024-11-04 08:09:00,Lansia,Sedang,0,0.801119071800208,0.5695349722335992
147.46,2023-10-12 16:58:25,Credit,Albuquerque,Online,65.0,Doctor,205.0,1.0,7458.03,2024-11-04 08:11:31,Lansia,Sedang,0,1.1609400897117648,-1.227047532469253
214.15,2023-10-30 17:07:54,Debit,Fort Worth,Branch,32.0,Engineer,217.0,1.0,6397.29,2024-11-04 08:10:59,Dewasa Muda,Sedang,3,-0.38573849564748286,-1.1120866511341776
170.36,2023-03-27 16:56:29,Debit,Indianapolis,ATM,30.0,Doctor,118.0,1.0,6034.73,2024-11-04 08:09:24,Dewasa Muda,Sedang,1,-0.38347351501581156,-0.2669445246415459
736.53,2023-05-10 17:05:08,Debit,Philadelphia,ATM,55.0,Engineer,120.0,1.0,9826.26,2024-11-04 08:09:38,Paruh Baya,Besar,2,1.0857131407848202,1.5782730718130267
213.42,2023-07-27 17:30:14,Debit,Columbus,ATM,45.0,Engineer,17.0,1.0,3736.38,2024-11-04 08:11:26,Paruh Baya,Sedang,0,-0.08621728279570892,0.8794430685619877
94.09,2023-09-12 16:32:09,Debit,Miami,Branch,27.0,Student,203.0,1.0,646.85,2024-11-04 08:10:29,Dewasa Muda,Kecil,1,-1.5658317432896014,-1.3667072784868466
91.23,2023-05-15 16:13:54,Debit,Boston,ATM,72.0,Retired,86.0,1.0,6385.12,2024-11-04 08:08:29,Lansia,Kecil,0,1.423476812695323,-0.22681611789270006
263.92,2023-07-26 17:56:54,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,2024-11-04 08:10:43,Paruh Baya,Sedang,0,0.16311548596340938,-1.116848560381506
77.5,2023-05-23 16:44:55,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,2024-11-04 08:08:15,Paruh Baya,Kecil,3,1.293231117899019,-1.4139762452907543
3.65,2023-02-13 17:48:36,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,2024-11-04 08:11:01,Lansia,Kecil,3,1.917025533181107,-1.1162705595483695
43.88,2023-11-13 17:43:37,Credit,Seattle,Online,26.0,Student,251.0,1.0,1644.09,2024-11-04 08:08:21,Dewasa Muda,Kecil,1,-1.4693715738132875,-2.012615990371042
211.36,2023-04-28 16:32:10,Debit,El Paso,ATM,28.0,Student,132.0,1.0,387.65,2024-11-04 08:07:44,Dewasa Muda,Sedang,1,-1.5227864419080888,-0.2688660484550339
224.79,2023-08-22 16:34:34,Debit,Boston,Online,18.0,Student,129.0,1.0,528.38,2024-11-04 08:10:25,Remaja,Sedang,1,-1.896182829473699,-0.19028052173090026
64.3,2023-09-04 17:36:40,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.3,2024-11-04 08:11:58,Paruh Baya,Kecil,0,0.9903194518269826,-0.11943239025076141
111.79,2023-12-26 17:40:23,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,2024-11-04 08:11:34,Lansia,Sedang,3,1.8848549618604278,0.2141902898230779
613.7,2023-02-22 17:33:56,Credit,Fort Worth,Branch,61.0,Retired,37.0,1.0,7307.11,2024-11-04 08:10:53,Lansia,Besar,2,1.0228857807156242,1.9987537737091934
170.45,2023-01-05 16:56:49,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,2024-11-04 08:09:17,Paruh Baya,Sedang,0,0.02152527119816594,-1.0876554002563386
344.27,2023-09-19 17:23:14,Debit,San Antonio,Branch,22.0,Student,123.0,1.0,1918.36,2024-11-04 08:09:37,Remaja,Besar,1,-1.5212353201015072,0.2636914308072913
872.72,2023-04-24 16:47:17,Debit,Washington,Online,22.0,Student,288.0,1.0,503.01,2024-11-04 08:10:49,Remaja,Besar,2,-2.1948398515157197,0.3664497259352035
292.95,2023-02-16 16:23:11,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.91,2024-11-04 08:11:13,Dewasa Muda,Sedang,1,-0.9437059303094439,0.7571442959814945
28.44,2023-08-31 17:43:38,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,2024-11-04 08:09:03,Remaja,Kecil,1,-1.87541794860896,-1.9804062895247554
209.02,2023-03-03 17:08:36,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.9,2024-11-04 08:11:19,Remaja,Sedang,1,-1.7597964055407318,0.30593952206292363
20.05,2023-11-29 17:43:51,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,2024-11-04 08:08:00,Lansia,Kecil,0,1.4754892372332382,-1.3123435231486258
175.02,2023-04-10 16:23:53,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,2024-11-04 08:09:21,Dewasa Muda,Sedang,1,-1.2273207332249707,0.22005271276810948
89.5,2023-08-21 16:22:06,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,2024-11-04 08:09:01,Paruh Baya,Kecil,3,0.5399524936156589,-0.6999611062712606
69.96,2023-10-16 17:43:00,Debit,Baltimore,Branch,28.0,Student,31.0,1.0,164.12,2024-11-04 08:08:13,Dewasa Muda,Kecil,1,-1.3765290993452022,0.27190993104527567
146.51,2023-01-25 17:12:17,Debit,Albuquerque,ATM,53.0,Engineer,112.0,1.0,7089.9,2024-11-04 08:10:39,Paruh Baya,Sedang,0,0.7402954406505218,-0.29575890136590255
376.78,2023-08-14 17:25:14,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.65,2024-11-04 08:07:49,Remaja,Besar,1,-1.7223428302895578,0.7218666526899338
148.54,2023-12-22 16:25:16,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,2024-11-04 08:11:52,Lansia,Sedang,0,1.2057706781290964,-0.24617217245087586
388.77,2023-12-11 16:57:08,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.49,2024-11-04 08:11:05,Dewasa Muda,Besar,1,-1.302539265601621,1.3389805574729037
100.38,2023-11-27 17:51:15,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,2024-11-04 08:09:18,Lansia,Sedang,3,1.798864180343809,0.17612534569783744
137.23,2023-04-07 16:50:22,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,2024-11-04 08:08:41,Lansia,Sedang,3,2.4741271629744577,0.1570956008277808
870.3,2023-08-28 17:56:39,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,2024-11-04 08:08:54,Paruh Baya,Besar,2,-0.3829499577070681,0.9353562702556082
458.94,2023-07-18 18:06:23,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,2024-11-04 08:08:35,Paruh Baya,Besar,2,0.22644003276115435,0.06087214643497866
327.35,2023-09-25 18:48:58,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.08,2024-11-04 08:11:19,Remaja,Besar,1,-1.9498167825896309,-0.3108658851494403
757.15,2023-01-17 16:53:08,Debit,Raleigh,Online,53.0,Engineer,38.0,1.0,4702.86,2024-11-04 08:08:06,Paruh Baya,Besar,2,0.17650596581106182,2.468071095556221
5.64,2023-03-08 16:57:30,Debit,Boston,Online,45.0,Doctor,47.0,1.0,12703.24,2024-11-04 08:11:10,Paruh Baya,Kecil,3,1.5805629897982973,-0.11101718550128216
47.23,2023-08-03 18:18:56,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,2024-11-04 08:11:07,Lansia,Kecil,0,1.4314510568894483,-1.1126377391168352
239.41,2023-11-01 17:23:46,Credit,Fort Worth,Online,42.0,Doctor,248.0,1.0,7860.65,2024-11-04 08:07:19,Paruh Baya,Sedang,3,0.2274373826150923,-1.3426305192553394
7.48,2023-07-03 16:46:20,Debit,San Antonio,ATM,55.0,Engineer,29.0,1.0,4734.110000000001,2024-11-04 08:12:21,Paruh Baya,Kecil,0,0.5540336314565152,0.07264615447710028
170.97,2023-05-01 17:04:30,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,2024-11-04 08:07:51,Dewasa Muda,Sedang,1,-1.640101182662745,-2.0010677799229
659.15,2023-01-31 16:02:23,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,2024-11-04 08:06:24,Remaja,Besar,2,-1.869375243528443,0.4979332111818281
31.53,2023-12-20 17:15:14,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,2024-11-04 08:06:33,Remaja,Kecil,1,-1.6867195847064569,-2.3727524057594094
111.66,2023-06-07 18:18:32,Credit,Fort Worth,Online,48.0,Engineer,140.0,1.0,5716.72,2024-11-04 08:07:36,Paruh Baya,Sedang,0,0.26777616837777873,-0.6887018460351848
250.01,2023-11-06 16:28:15,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,2024-11-04 08:12:10,Lansia,Sedang,0,0.08365588988834577,0.2846476677523628
554.15,2023-04-18 17:17:37,Debit,Raleigh,ATM,49.0,Doctor,108.0,1.0,14817.22,2024-11-04 08:12:11,Paruh Baya,Besar,3,1.8377166827822338,1.0951009526046303
598.66,2023-01-10 16:51:44,Debit,Charlotte,Branch,32.0,Engineer,222.0,1.0,2587.11,2024-11-04 08:11:41,Dewasa Muda,Besar,2,-1.2282947478362942,0.11314215859487883
28.38,2023-05-18 16:24:16,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,2024-11-04 08:08:56,Paruh Baya,Kecil,0,-0.37374352825788015,-0.546607827985115
16.8,2023-11-27 17:01:48,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,2024-11-04 08:09:51,Paruh Baya,Kecil,3,1.5176779794388147,-0.5451847596477362
896.79,2023-11-06 16:35:59,Debit,Dallas,Online,33.0,Doctor,168.0,1.0,11146.74,2024-11-04 08:06:45,Dewasa Muda,Besar,2,0.326560385678258,1.6384922338257923
159.0,2023-03-06 18:04:32,Debit,Las Vegas,ATM,49.0,Engineer,38.0,1.0,369.79,2024-11-04 08:08:35,Paruh Baya,Sedang,0,-0.546120077315107,0.48833439069177403
56.31,2023-09-27 17:54:16,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,2024-11-04 08:08:12,Lansia,Kecil,0,1.4132997117014134,-1.4330851069011137
203.99,2023-01-20 16:34:35,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,2024-11-04 08:09:52,Paruh Baya,Sedang,0,0.13371683524175695,-1.1336731106289413
